id,sex,age,topic,sign,filename
3835300,female,24,Marketing,Cancer,..\Data\3835300.female.24.Marketing.Cancer.xml
3835338,male,17,Military,Capricorn,..\Data\3835338.male.17.Military.Capricorn.xml
3835358,female,13,Student,Aquarius,..\Data\3835358.female.13.Student.Aquarius.xml
3835363,female,27,indUnk,Cancer,..\Data\3835363.female.27.indUnk.Cancer.xml
3835411,female,27,Communications-Media,Virgo,..\Data\3835411.female.27.Communications-Media.Virgo.xml
3835424,male,43,Advertising,Gemini,..\Data\3835424.male.43.Advertising.Gemini.xml
3835487,male,23,Student,Gemini,..\Data\3835487.male.23.Student.Gemini.xml
3835541,female,23,indUnk,Aries,..\Data\3835541.female.23.indUnk.Aries.xml
3835557,male,17,Student,Taurus,..\Data\3835557.male.17.Student.Taurus.xml
3835655,male,15,Student,Virgo,..\Data\3835655.male.15.Student.Virgo.xml
3835771,female,24,Student,Scorpio,..\Data\3835771.female.24.Student.Scorpio.xml
3835812,female,47,Non-Profit,Pisces,..\Data\3835812.female.47.Non-Profit.Pisces.xml
3835889,male,17,Student,Cancer,..\Data\3835889.male.17.Student.Cancer.xml
3835941,male,24,indUnk,Leo,..\Data\3835941.male.24.indUnk.Leo.xml
3835942,male,25,indUnk,Taurus,..\Data\3835942.male.25.indUnk.Taurus.xml
3836043,female,17,Student,Leo,..\Data\3836043.female.17.Student.Leo.xml
3836135,male,17,Student,Leo,..\Data\3836135.male.17.Student.Leo.xml
3836325,male,17,indUnk,Virgo,..\Data\3836325.male.17.indUnk.Virgo.xml
3836326,male,16,LawEnforcement-Security,Aries,..\Data\3836326.male.16.LawEnforcement-Security.Aries.xml
3836433,female,25,Student,Cancer,..\Data\3836433.female.25.Student.Cancer.xml
3836535,male,17,indUnk,Taurus,..\Data\3836535.male.17.indUnk.Taurus.xml
3836544,male,14,indUnk,Taurus,..\Data\3836544.male.14.indUnk.Taurus.xml
3836687,male,17,Student,Aries,..\Data\3836687.male.17.Student.Aries.xml
3836859,female,48,indUnk,Cancer,..\Data\3836859.female.48.indUnk.Cancer.xml
3837126,female,34,indUnk,Aries,..\Data\3837126.female.34.indUnk.Aries.xml
3837183,male,38,indUnk,Scorpio,..\Data\3837183.male.38.indUnk.Scorpio.xml
3837231,female,13,indUnk,Libra,..\Data\3837231.female.13.indUnk.Libra.xml
3837238,male,25,Non-Profit,Aries,..\Data\3837238.male.25.Non-Profit.Aries.xml
3837329,female,24,indUnk,Aries,..\Data\3837329.female.24.indUnk.Aries.xml
3837505,female,17,Student,Aries,..\Data\3837505.female.17.Student.Aries.xml
3837545,male,27,Military,Cancer,..\Data\3837545.male.27.Military.Cancer.xml
3837562,female,23,Engineering,Virgo,..\Data\3837562.female.23.Engineering.Virgo.xml
3837608,male,24,Communications-Media,Sagittarius,..\Data\3837608.male.24.Communications-Media.Sagittarius.xml
3837751,male,15,Student,Capricorn,..\Data\3837751.male.15.Student.Capricorn.xml
3837785,female,16,Non-Profit,Sagittarius,..\Data\3837785.female.16.Non-Profit.Sagittarius.xml
3837811,male,23,Student,Aries,..\Data\3837811.male.23.Student.Aries.xml
3837904,male,16,Student,Virgo,..\Data\3837904.male.16.Student.Virgo.xml
3838040,male,17,Engineering,Cancer,..\Data\3838040.male.17.Engineering.Cancer.xml
3838046,female,23,Student,Cancer,..\Data\3838046.female.23.Student.Cancer.xml
3838169,female,17,Student,Pisces,..\Data\3838169.female.17.Student.Pisces.xml
3838209,male,16,Student,Capricorn,..\Data\3838209.male.16.Student.Capricorn.xml
3838215,female,23,Publishing,Gemini,..\Data\3838215.female.23.Publishing.Gemini.xml
3838218,male,13,Student,Virgo,..\Data\3838218.male.13.Student.Virgo.xml
3838245,male,23,Internet,Leo,..\Data\3838245.male.23.Internet.Leo.xml
3838281,female,26,Non-Profit,Scorpio,..\Data\3838281.female.26.Non-Profit.Scorpio.xml
3838413,female,23,indUnk,Aquarius,..\Data\3838413.female.23.indUnk.Aquarius.xml
3838427,male,15,indUnk,Taurus,..\Data\3838427.male.15.indUnk.Taurus.xml
3838428,male,41,indUnk,Leo,..\Data\3838428.male.41.indUnk.Leo.xml
3838578,male,14,Student,Leo,..\Data\3838578.male.14.Student.Leo.xml
3838581,female,15,indUnk,Cancer,..\Data\3838581.female.15.indUnk.Cancer.xml
3838711,male,15,Student,Scorpio,..\Data\3838711.male.15.Student.Scorpio.xml
3838808,male,16,Student,Sagittarius,..\Data\3838808.male.16.Student.Sagittarius.xml
3838813,female,23,Student,Gemini,..\Data\3838813.female.23.Student.Gemini.xml
3838860,female,23,Banking,Sagittarius,..\Data\3838860.female.23.Banking.Sagittarius.xml
3838863,male,17,Student,Gemini,..\Data\3838863.male.17.Student.Gemini.xml
3838891,female,25,indUnk,Aries,..\Data\3838891.female.25.indUnk.Aries.xml
3839018,female,24,Arts,Libra,..\Data\3839018.female.24.Arts.Libra.xml
3839094,female,16,Student,Libra,..\Data\3839094.female.16.Student.Libra.xml
3839328,female,16,indUnk,Leo,..\Data\3839328.female.16.indUnk.Leo.xml
3839380,female,15,Student,Pisces,..\Data\3839380.female.15.Student.Pisces.xml
3839532,female,48,indUnk,Leo,..\Data\3839532.female.48.indUnk.Leo.xml
3839543,female,15,Non-Profit,Aquarius,..\Data\3839543.female.15.Non-Profit.Aquarius.xml
3839660,male,33,Advertising,Gemini,..\Data\3839660.male.33.Advertising.Gemini.xml
3839665,female,17,indUnk,Scorpio,..\Data\3839665.female.17.indUnk.Scorpio.xml
3839683,female,23,Student,Pisces,..\Data\3839683.female.23.Student.Pisces.xml
3839715,female,33,indUnk,Leo,..\Data\3839715.female.33.indUnk.Leo.xml
3839744,female,16,indUnk,Sagittarius,..\Data\3839744.female.16.indUnk.Sagittarius.xml
3839753,male,23,indUnk,Capricorn,..\Data\3839753.male.23.indUnk.Capricorn.xml
3839759,female,16,Student,Capricorn,..\Data\3839759.female.16.Student.Capricorn.xml
3839760,female,24,Student,Pisces,..\Data\3839760.female.24.Student.Pisces.xml
3839808,female,40,indUnk,Pisces,..\Data\3839808.female.40.indUnk.Pisces.xml
3839877,female,13,Student,Gemini,..\Data\3839877.female.13.Student.Gemini.xml
3840007,female,14,Student,Gemini,..\Data\3840007.female.14.Student.Gemini.xml
3840028,male,23,indUnk,Sagittarius,..\Data\3840028.male.23.indUnk.Sagittarius.xml
3840047,male,17,Student,Taurus,..\Data\3840047.male.17.Student.Taurus.xml
3840067,male,17,Student,Gemini,..\Data\3840067.male.17.Student.Gemini.xml
3840100,male,23,Technology,Gemini,..\Data\3840100.male.23.Technology.Gemini.xml
3840121,male,24,BusinessServices,Aquarius,..\Data\3840121.male.24.BusinessServices.Aquarius.xml
3840157,female,14,Student,Scorpio,..\Data\3840157.female.14.Student.Scorpio.xml
3840303,male,27,indUnk,Capricorn,..\Data\3840303.male.27.indUnk.Capricorn.xml
3840384,male,33,Technology,Libra,..\Data\3840384.male.33.Technology.Libra.xml
3840468,male,23,indUnk,Gemini,..\Data\3840468.male.23.indUnk.Gemini.xml
3840524,female,16,indUnk,Cancer,..\Data\3840524.female.16.indUnk.Cancer.xml
3840565,male,46,indUnk,Cancer,..\Data\3840565.male.46.indUnk.Cancer.xml
3840627,female,13,Student,Virgo,..\Data\3840627.female.13.Student.Virgo.xml
3840766,female,48,indUnk,Libra,..\Data\3840766.female.48.indUnk.Libra.xml
3840803,female,15,Student,Virgo,..\Data\3840803.female.15.Student.Virgo.xml
3840957,female,23,LawEnforcement-Security,Aquarius,..\Data\3840957.female.23.LawEnforcement-Security.Aquarius.xml
3841004,male,27,Non-Profit,Cancer,..\Data\3841004.male.27.Non-Profit.Cancer.xml
3841110,female,14,indUnk,Aries,..\Data\3841110.female.14.indUnk.Aries.xml
3841141,female,13,indUnk,Virgo,..\Data\3841141.female.13.indUnk.Virgo.xml
3841319,male,15,Student,Aries,..\Data\3841319.male.15.Student.Aries.xml
3841325,male,36,indUnk,Taurus,..\Data\3841325.male.36.indUnk.Taurus.xml
3841566,male,16,indUnk,Gemini,..\Data\3841566.male.16.indUnk.Gemini.xml
3841567,male,24,indUnk,Cancer,..\Data\3841567.male.24.indUnk.Cancer.xml
3841683,male,25,indUnk,Capricorn,..\Data\3841683.male.25.indUnk.Capricorn.xml
3841773,female,24,indUnk,Sagittarius,..\Data\3841773.female.24.indUnk.Sagittarius.xml
3841794,male,17,indUnk,Gemini,..\Data\3841794.male.17.indUnk.Gemini.xml
3841810,female,35,indUnk,Aquarius,..\Data\3841810.female.35.indUnk.Aquarius.xml
3841851,female,16,Education,Capricorn,..\Data\3841851.female.16.Education.Capricorn.xml
3841911,male,26,indUnk,Aries,..\Data\3841911.male.26.indUnk.Aries.xml
3842050,female,40,Religion,Cancer,..\Data\3842050.female.40.Religion.Cancer.xml
3842054,male,15,Student,Aries,..\Data\3842054.male.15.Student.Aries.xml
3842098,male,23,indUnk,Gemini,..\Data\3842098.male.23.indUnk.Gemini.xml
3842113,male,25,Communications-Media,Sagittarius,..\Data\3842113.male.25.Communications-Media.Sagittarius.xml
3842138,male,26,indUnk,Virgo,..\Data\3842138.male.26.indUnk.Virgo.xml
3842156,female,26,Transportation,Scorpio,..\Data\3842156.female.26.Transportation.Scorpio.xml
3842263,female,16,Student,Cancer,..\Data\3842263.female.16.Student.Cancer.xml
3842422,female,15,Student,Capricorn,..\Data\3842422.female.15.Student.Capricorn.xml
3842492,female,27,Education,Aries,..\Data\3842492.female.27.Education.Aries.xml
3842512,male,16,Student,Cancer,..\Data\3842512.male.16.Student.Cancer.xml
3842628,male,23,indUnk,Sagittarius,..\Data\3842628.male.23.indUnk.Sagittarius.xml
3842665,male,25,Science,Scorpio,..\Data\3842665.male.25.Science.Scorpio.xml
3842735,male,35,Marketing,Scorpio,..\Data\3842735.male.35.Marketing.Scorpio.xml
3842760,female,14,Student,Pisces,..\Data\3842760.female.14.Student.Pisces.xml
3842783,female,15,Student,Pisces,..\Data\3842783.female.15.Student.Pisces.xml
3842805,female,26,indUnk,Virgo,..\Data\3842805.female.26.indUnk.Virgo.xml
3842905,female,24,indUnk,Aries,..\Data\3842905.female.24.indUnk.Aries.xml
3842922,female,15,Non-Profit,Scorpio,..\Data\3842922.female.15.Non-Profit.Scorpio.xml
3843011,male,26,indUnk,Scorpio,..\Data\3843011.male.26.indUnk.Scorpio.xml
3843153,female,24,indUnk,Aries,..\Data\3843153.female.24.indUnk.Aries.xml
3843212,female,36,Student,Aquarius,..\Data\3843212.female.36.Student.Aquarius.xml
3843378,male,27,Arts,Gemini,..\Data\3843378.male.27.Arts.Gemini.xml
3843387,female,25,Communications-Media,Capricorn,..\Data\3843387.female.25.Communications-Media.Capricorn.xml
3843556,male,23,Technology,Sagittarius,..\Data\3843556.male.23.Technology.Sagittarius.xml
3843860,female,14,Student,Leo,..\Data\3843860.female.14.Student.Leo.xml
3843921,male,15,Student,Libra,..\Data\3843921.male.15.Student.Libra.xml
3844037,male,26,Technology,Taurus,..\Data\3844037.male.26.Technology.Taurus.xml
3844126,female,16,Student,Libra,..\Data\3844126.female.16.Student.Libra.xml
3844152,male,15,Student,Libra,..\Data\3844152.male.15.Student.Libra.xml
3844281,female,24,indUnk,Pisces,..\Data\3844281.female.24.indUnk.Pisces.xml
3844294,female,17,indUnk,Cancer,..\Data\3844294.female.17.indUnk.Cancer.xml
3844323,female,13,Student,Capricorn,..\Data\3844323.female.13.Student.Capricorn.xml
3844354,male,14,Education,Virgo,..\Data\3844354.male.14.Education.Virgo.xml
3844420,male,17,Student,Libra,..\Data\3844420.male.17.Student.Libra.xml
3844638,male,25,Manufacturing,Virgo,..\Data\3844638.male.25.Manufacturing.Virgo.xml
3844677,male,13,indUnk,Libra,..\Data\3844677.male.13.indUnk.Libra.xml
3844773,female,13,Student,Aries,..\Data\3844773.female.13.Student.Aries.xml
3844787,male,14,Student,Aries,..\Data\3844787.male.14.Student.Aries.xml
3845149,male,16,indUnk,Libra,..\Data\3845149.male.16.indUnk.Libra.xml
3845224,male,36,indUnk,Scorpio,..\Data\3845224.male.36.indUnk.Scorpio.xml
3845350,male,14,Student,Capricorn,..\Data\3845350.male.14.Student.Capricorn.xml
3845500,male,33,Education,Taurus,..\Data\3845500.male.33.Education.Taurus.xml
3845636,female,17,Student,Cancer,..\Data\3845636.female.17.Student.Cancer.xml
3845665,female,24,indUnk,Scorpio,..\Data\3845665.female.24.indUnk.Scorpio.xml
3845719,female,24,indUnk,Gemini,..\Data\3845719.female.24.indUnk.Gemini.xml
3845870,male,23,Student,Leo,..\Data\3845870.male.23.Student.Leo.xml
3845906,female,13,indUnk,Scorpio,..\Data\3845906.female.13.indUnk.Scorpio.xml
3845994,male,16,Student,Sagittarius,..\Data\3845994.male.16.Student.Sagittarius.xml
3846071,female,25,Non-Profit,Taurus,..\Data\3846071.female.25.Non-Profit.Taurus.xml
3846168,male,15,indUnk,Taurus,..\Data\3846168.male.15.indUnk.Taurus.xml
3846184,female,27,Education,Sagittarius,..\Data\3846184.female.27.Education.Sagittarius.xml
3846313,female,38,Arts,Virgo,..\Data\3846313.female.38.Arts.Virgo.xml
3846378,female,15,Student,Capricorn,..\Data\3846378.female.15.Student.Capricorn.xml
3846418,male,15,Student,Pisces,..\Data\3846418.male.15.Student.Pisces.xml
3846432,male,16,Student,Leo,..\Data\3846432.male.16.Student.Leo.xml
3846453,female,15,Education,Scorpio,..\Data\3846453.female.15.Education.Scorpio.xml
3846462,female,26,Fashion,Aquarius,..\Data\3846462.female.26.Fashion.Aquarius.xml
3846656,female,15,Student,Sagittarius,..\Data\3846656.female.15.Student.Sagittarius.xml
3846832,male,24,Government,Sagittarius,..\Data\3846832.male.24.Government.Sagittarius.xml
3846850,male,16,Student,Scorpio,..\Data\3846850.male.16.Student.Scorpio.xml
3846857,female,48,indUnk,Libra,..\Data\3846857.female.48.indUnk.Libra.xml
3846924,female,34,indUnk,Aquarius,..\Data\3846924.female.34.indUnk.Aquarius.xml
3846946,female,25,Arts,Aries,..\Data\3846946.female.25.Arts.Aries.xml
3847131,male,24,Communications-Media,Scorpio,..\Data\3847131.male.24.Communications-Media.Scorpio.xml
3847151,female,26,indUnk,Capricorn,..\Data\3847151.female.26.indUnk.Capricorn.xml
3847197,male,15,Student,Virgo,..\Data\3847197.male.15.Student.Virgo.xml
3847377,male,16,Publishing,Aquarius,..\Data\3847377.male.16.Publishing.Aquarius.xml
3847459,female,27,Science,Capricorn,..\Data\3847459.female.27.Science.Capricorn.xml
3847701,male,24,Communications-Media,Gemini,..\Data\3847701.male.24.Communications-Media.Gemini.xml
3847702,female,42,Accounting,Scorpio,..\Data\3847702.female.42.Accounting.Scorpio.xml
3847790,female,36,indUnk,Cancer,..\Data\3847790.female.36.indUnk.Cancer.xml
3847797,female,26,indUnk,Aquarius,..\Data\3847797.female.26.indUnk.Aquarius.xml
3847879,male,17,Sports-Recreation,Scorpio,..\Data\3847879.male.17.Sports-Recreation.Scorpio.xml
3847892,male,24,Technology,Sagittarius,..\Data\3847892.male.24.Technology.Sagittarius.xml
3847931,male,48,Publishing,Pisces,..\Data\3847931.male.48.Publishing.Pisces.xml
3848031,female,15,Student,Leo,..\Data\3848031.female.15.Student.Leo.xml
3848091,female,16,Student,Scorpio,..\Data\3848091.female.16.Student.Scorpio.xml
3848149,female,14,indUnk,Virgo,..\Data\3848149.female.14.indUnk.Virgo.xml
3848171,female,24,Architecture,Libra,..\Data\3848171.female.24.Architecture.Libra.xml
3848195,male,24,Engineering,Virgo,..\Data\3848195.male.24.Engineering.Virgo.xml
3848272,male,27,Consulting,Pisces,..\Data\3848272.male.27.Consulting.Pisces.xml
3848343,female,17,Student,Taurus,..\Data\3848343.female.17.Student.Taurus.xml
3848439,female,25,Student,Gemini,..\Data\3848439.female.25.Student.Gemini.xml
3848455,female,26,indUnk,Cancer,..\Data\3848455.female.26.indUnk.Cancer.xml
3848488,male,17,indUnk,Gemini,..\Data\3848488.male.17.indUnk.Gemini.xml
3848553,female,16,indUnk,Sagittarius,..\Data\3848553.female.16.indUnk.Sagittarius.xml
3848579,female,17,Student,Aries,..\Data\3848579.female.17.Student.Aries.xml
3848612,female,33,indUnk,Taurus,..\Data\3848612.female.33.indUnk.Taurus.xml
3848738,female,25,Religion,Gemini,..\Data\3848738.female.25.Religion.Gemini.xml
3848779,male,15,Architecture,Scorpio,..\Data\3848779.male.15.Architecture.Scorpio.xml
3848841,female,27,indUnk,Libra,..\Data\3848841.female.27.indUnk.Libra.xml
3848859,male,15,indUnk,Pisces,..\Data\3848859.male.15.indUnk.Pisces.xml
3848892,male,16,indUnk,Libra,..\Data\3848892.male.16.indUnk.Libra.xml
3848924,female,16,Student,Taurus,..\Data\3848924.female.16.Student.Taurus.xml
3848982,male,39,indUnk,Gemini,..\Data\3848982.male.39.indUnk.Gemini.xml
3849027,female,17,Sports-Recreation,Leo,..\Data\3849027.female.17.Sports-Recreation.Leo.xml
3849048,male,13,indUnk,Taurus,..\Data\3849048.male.13.indUnk.Taurus.xml
3849205,female,42,Technology,Libra,..\Data\3849205.female.42.Technology.Libra.xml
3849298,female,48,indUnk,Gemini,..\Data\3849298.female.48.indUnk.Gemini.xml
3849341,male,43,Technology,Taurus,..\Data\3849341.male.43.Technology.Taurus.xml
3849434,female,36,indUnk,Cancer,..\Data\3849434.female.36.indUnk.Cancer.xml
3849482,female,17,Student,Cancer,..\Data\3849482.female.17.Student.Cancer.xml
3849574,female,23,Internet,Taurus,..\Data\3849574.female.23.Internet.Taurus.xml
3849592,male,14,indUnk,Aries,..\Data\3849592.male.14.indUnk.Aries.xml
3849614,male,14,Student,Pisces,..\Data\3849614.male.14.Student.Pisces.xml
3849677,male,40,indUnk,Scorpio,..\Data\3849677.male.40.indUnk.Scorpio.xml
3849778,female,17,Student,Libra,..\Data\3849778.female.17.Student.Libra.xml
3849830,male,13,Student,Cancer,..\Data\3849830.male.13.Student.Cancer.xml
3849840,male,16,Student,Virgo,..\Data\3849840.male.16.Student.Virgo.xml
3849886,female,34,Student,Aquarius,..\Data\3849886.female.34.Student.Aquarius.xml
3849928,female,33,Arts,Aquarius,..\Data\3849928.female.33.Arts.Aquarius.xml
3849970,female,33,indUnk,Taurus,..\Data\3849970.female.33.indUnk.Taurus.xml
3849983,male,24,Manufacturing,Aquarius,..\Data\3849983.male.24.Manufacturing.Aquarius.xml
3850034,female,25,Communications-Media,Libra,..\Data\3850034.female.25.Communications-Media.Libra.xml
3850071,male,23,Student,Sagittarius,..\Data\3850071.male.23.Student.Sagittarius.xml
3850153,male,16,Student,Libra,..\Data\3850153.male.16.Student.Libra.xml
3850185,male,15,Student,Scorpio,..\Data\3850185.male.15.Student.Scorpio.xml
3850198,male,25,HumanResources,Pisces,..\Data\3850198.male.25.HumanResources.Pisces.xml
3850284,male,17,indUnk,Sagittarius,..\Data\3850284.male.17.indUnk.Sagittarius.xml
3850366,female,26,indUnk,Aries,..\Data\3850366.female.26.indUnk.Aries.xml
3850390,female,26,indUnk,Pisces,..\Data\3850390.female.26.indUnk.Pisces.xml
3850448,female,27,Banking,Libra,..\Data\3850448.female.27.Banking.Libra.xml
3850515,male,26,Student,Scorpio,..\Data\3850515.male.26.Student.Scorpio.xml
3850551,male,17,indUnk,Gemini,..\Data\3850551.male.17.indUnk.Gemini.xml
3850554,male,33,Technology,Aquarius,..\Data\3850554.male.33.Technology.Aquarius.xml
3850561,female,24,indUnk,Scorpio,..\Data\3850561.female.24.indUnk.Scorpio.xml
3850575,female,35,indUnk,Libra,..\Data\3850575.female.35.indUnk.Libra.xml
3850577,male,25,Engineering,Leo,..\Data\3850577.male.25.Engineering.Leo.xml
3850669,male,17,Fashion,Capricorn,..\Data\3850669.male.17.Fashion.Capricorn.xml
3850816,female,23,Marketing,Cancer,..\Data\3850816.female.23.Marketing.Cancer.xml
3850876,female,24,Tourism,Virgo,..\Data\3850876.female.24.Tourism.Virgo.xml
3850995,female,14,indUnk,Leo,..\Data\3850995.female.14.indUnk.Leo.xml
3851137,male,14,Science,Capricorn,..\Data\3851137.male.14.Science.Capricorn.xml
3851189,male,17,Student,Scorpio,..\Data\3851189.male.17.Student.Scorpio.xml
3851330,female,17,Student,Gemini,..\Data\3851330.female.17.Student.Gemini.xml
3851365,female,45,Education,Cancer,..\Data\3851365.female.45.Education.Cancer.xml
3851385,female,23,Architecture,Aquarius,..\Data\3851385.female.23.Architecture.Aquarius.xml
3851528,male,36,indUnk,Scorpio,..\Data\3851528.male.36.indUnk.Scorpio.xml
